ID		Funding Details	Funding Text 1	Funding Text 2	Funding Text 3	Funding Text 4
new_entry_		"MR/R025223/1

Medical Research Council, MRC: MR/P015298/1

University of Bristol"	This work was supported by the UK Medical Research Council, grant numbers MR/P015298/1 and MR/R025223/1. This work was carried out using the computational facilities of the Advanced Computing Research Centre, University of Bristol, https://www.bris.ac.uk/acrc/ .	information UK Medical Research Council, MR/P015298/1; MR/R025223/1This work was supported by the UK Medical Research Council, grant numbers MR/P015298/1 and MR/R025223/1. This work was carried out using the computational facilities of the Advanced Computing Research Centre, University of Bristol, https://www.bris.ac.uk/acrc/.		
new_entry_		"36186-FAU, 44300-FAU, AK-24128-FAU

National Science Foundation, NSF: DEB-0089473

H2020 Marie Skłodowska-Curie Actions, MSCA

Biotechnology and Biological Sciences Research Council, BBSRC: AdG250164, BB/L006081/1

Natural Environment Research Council, NERC: NE/K006274/1, NE/S010335/1

Leverhulme Trust

European Research Council, ERC: 678140-FluctEvol

Australian Research Council, ARC

Volkswagen Foundation

Consejo Superior de Investigaciones Científicas, CSIC: CGL-2016-79568-C3-3-P

Norges Forskningsråd: 223257

Luonnontieteiden ja Tekniikan Tutkimuksen Toimikunta"	ACKNOWLEDGMENTS. We thank Timothée Bonnet for useful discussions. L-M.C. and P.d.V. acknowledge support from the European Research Council (ERC) (Grant 678140-FluctEvol). The Montpellier tit group acknowledges the long-term support of the Observatoire des Sciences de l’Univers – Obser-vatoire de REcherche Montpelliérain de l’Environnement (OSU-OREME). The bighorn, mountain goat, and eastern gray kangaroo studies were supported by Natural Sciences and Engineering Research Council (NSERC) of Canada. Recent data collection for Wytham has been provided by grants from Biotechnology and Biological Sciences Research Council (BB/L006081/1), ERC (AdG250164), and the UK Natural Environment Research Council (NERC) (NE/K006274/1, NE/S010335/1). The Columbian ground squirrel study was supported by the National Science Foundation (Grant DEB-0089473). Trait and fitness data for hihi were collected/managed by John Ewen under New Zealand Department of Conservation hihi management contracts and research permits AK/15073/RES, AK-24128-FAU, 36186-FAU, and 44300-FAU and with additional financial support via NERC UK, The Leverhulme Trust UK, Marsden Fund New Zealand, and the Hihi Conservation Charitable Trust. The data on reindeer were made available through the Reindeer husbandry in a Globalizing North Nordic Center of Excellence, and the crew at Kutuharju Experimental Reindeer Research Station in the Reindeer Herder’s Association are thanked for their valuable assistance and logistic support in data collection. The red deer, Silwood blue tit, and Soay sheep datasets were supported by UK NERC. Lundy sparrow data were supported by NERC, a Marie Skłodowska-Curie Action, and Volkswagenstiftung. The red squirrel project was funded by NSERC of Canada and the National Science Foundation. J.C.S. was supported by a grant from the Ministry of Economy and Competitivity, Spanish Research Council (CGL-2016-79568-C3-3-P). J.T., T.K., and M.G. were supported by the Research Council of Norway through its Centers for Excellence funding scheme, Project 223257. Research on fairy wrens has been supported by the Australian Research Council. The Northern wheatear and the flycatcher studies were supported by grants from the Swedish Research Council VR. We thank the many agencies that funded long-term studies and the hundreds of people that participated in fieldwork.			
new_entry_		"NEC06567

Biotechnology and Biological Sciences Research Council, BBSRC: NEC06550

Natural Environment Research Council, NERC"	The research was funded by the Natural Environment Research Council (NERC) under research programme NE/N018125/1 ASSIST ? Achieving Sustainable Agricultural Systems www.assist.ceh.ac.uk. ASSIST is an initiative jointly supported by NERC and the Biotechnology and Biological Sciences Research Council (BBSRC). B.A.W. is also funded under CHEMPOP (NEC06550) and CHEMMIX (NEC06567).			
new_entry_		"Engineering and Physical Sciences Research Council, EPSRC

Engineering and Physical Sciences Research Council, EPSRC"	This publication was made possible by the sponsorship and support of Lloyd’s Register Foundation and the Engineering and Physical Sciences Research Council ( EPSRC ). Lloyd’s Register Foundation helps to protect life and property by supporting engineering-related education, public engagement and the application of research. The work was enabled through, and undertaken at, the National Structural Integrity Research Centre (NSIRC), a postgraduate engineering facility for industry-led research into structural integrity established and managed by TWI through a network of both national and international Universities.			
new_entry_		"Wellcome Trust, WT

Medical Research Council, MRC: MC_UU_00011/7, MR/J013188/1

Biotechnology and Biological Sciences Research Council, BBSRC

Marie Curie: BB/R002177/1, PCIG10-GA-2011-303680"	JRM’s research is funded by the Wellcome Trust and Biological Sciences Research Council (BBSRC). MCA’s research is funded by the Medical Research Council (MR/J013188/1), EUFP17 Marie Curie Actions (PCIG10-GA-2011-303680), and the BBSRC (BB/R002177/1). MRM’s research is funded by the Medical Research Council (MC_UU_00011/7).			
new_entry_		"HCF Research Foundation, HCFRF

National Health and Medical Research Council, NHMRC: 1109626

University of Sydney, Usyd

NSW Ministry of Health"	This study was funded by National Health and Medical Research Council (1109626), NSW Ministry of Health, HCF Research Foundation, The University of Sydney.			
new_entry_		"Comunidad de Madrid: 2018‐T1/AMB‐11095

UK Research and Innovation, UKRI

Leverhulme Trust

Sabah Biodiversity Centre, SaBC"	P.G.C was supported by a PhD studentship from the Leverhulme Trust - Centre for Advanced Biological Modelling (CABM). P.G.C, R.P.F and D.P.E were supported by a QR strategic fund grant from UKRI. M.O.B was supported by the Atracci?n de Talento Investigador Modalidad I Fellowship from the Comunidad de Madrid (2018-T1/AMB-11095). This publication is number 23 from the Malua Research Team associated with the Sabah Biodiversity Experiment. We thank the Sabah Biodiversity Council, Danum Valley Management Committee, Sabah Forestry Department, the State Secretary, Sabah Chief Minister's Department and the Malaysian Economic Planning Unit for site access and research permissions. We also thank the Royal Society's Southeast Asian Rainforest Research Program (SEARRP), especially Director Dr Glen Reynolds and Site Manager Remmy Murinus, for research and logistical support, in addition to research assistants Eglie, Visdi Saidi, Vendi Vens Aishiteru, and Emma Watson.	P.G.C was supported by a PhD studentship from the Leverhulme Trust – Centre for Advanced Biological Modelling (CABM). M.O.B was supported by the Atracción de Talento Investigador Modalidad I Fellowship from the Comunidad de Madrid (2018‐T1/AMB‐11095). This publication is number XX from the Malua Research Team associated with the Sabah Biodiversity Experiment.		
new_entry_		"National Health and Medical Research Council, NHMRC

Data to Decisions Cooperative Research Centres, D2D CRC

University of Adelaide"	S J Carlson is employed by Hunter New England Local Health District as the FluTracking senior analyst. Their position is funded by the Commonwealth Department of Health, to work exclusively on FluTracking. The authors declare no other competing interests.	We would like to acknowledge the FluTracking team for their support, and all the FluTracking users for participating. This work was supported with supercomputing resources provided by the Phoenix HPC service at the University of Adelaide. Funding and support was provided by the Data To Decisions Collaborative Research Centre (D2D CRC), Australia , the Australian Research Council Centre of Excellence for Mathematical and Statistical Frontiers (ACEMS) , the National Health and Medical Research Council (NHMRC), Australia Centre of Research Excellence in Policy Relevant Infectious diseases Simulation and Mathematical Modelling (PRISM), Australia , and an Australian Government Research Training Program (RTP) Scholarship.		
new_entry_		"Bill and Melinda Gates Foundation, BMGF: CRR00280

Medical Research Council, MRC

National Institute for Health Research, NIHR

Academy of Medical Sciences: SBF004/1080

Imperial College London

Imperial College Healthcare NHS Trust: RDA02

Department for International Development, DFID"	We would like to thank Amazon AWS and Microsoft AI for health for computational credits and we would like to thank the Stan development team for their ongoing assistance. We would also like to thank David Joerg and Jacob Steinhardt for their comments through Open Review. This research was partly funded by the Imperial College COVID-19 Research Fund and was supported by Centre funding from the UK Medical Research Council under a concordat with the UK Department for International Development, the NIHR Health Protection Research Unit in Modelling Methodology and Community Jameel. H.J.T.U. is funded by Imperial College London through an Imperial College Research Fellowship grant. S.B. acknowledges the NIHR BRC Imperial College NHS Trust Infection and COVID themes, the Academy of Medical Sciences Springboard award and the Bill and Melinda Gates Foundation.			
new_entry_		"Jackson Foundation, TJF

FP7 Ideas: European Research Council, IDEAS-ERC: Advanced Grant T‐FORCES: 291585, GEM‐TRAIT: 321131

Natural Environment Research Council, NERC: NE/I014705/1, NE/P001092/1

Royal Society

University of Leeds: 291585, FP7‐PEOPLE‐2012‐IEF‐327990, T‐FORCES:291585

European Research Council, ERC: 321131

Nederlandse Organisatie voor Wetenschappelijk Onderzoek, NWO: 019.162LW.010

Seventh Framework Programme, FP7: FP7/2007‐2013"	This work is a product of the Global Ecosystems Monitoring (GEM) network (gem. tropicalforests.ox.ac.uk), the African Tropical Rainforest Observation Network (Afri-TRON; www.afritron.org) and ForestPlots.net. J.A.G. was funded by the Netherlands Organisation for Scientific Research (NWO) under the Rubicon programme with project number 019.162LW.010. The trait field campaign was funded by a grant to Y.M. from the European Research Council (Advanced Grant GEM‐TRAIT: 321131) under the European Union’s Seventh Framework Programme (FP7/2007‐2013), and from the Royal Society‐Leverhulme Africa Capacity Building Programme. The long-term forest monitoring campaigns were funded by Natural Environment Research Council (NERC) grants NE/I014705/1 and NE/P001092/1 to Y.M., a Royal Society Research Fellowship to S.L.L., University of Leeds scholarship to S.F., and a European Research Council (Advanced Grant T‐FORCES:291585) to O.L.P., Y.M. and S.L.L. ForestPlots.net data management were funded by grants to S.L.L. from the Royal Society, the University of Leeds PhD studentship to S.F., from the European Research Council (Advanced Grant T‐ FORCES: 291585) to O.L.P., Y.M. and S.L.L. During data collection, I.O. was supported by a Marie Curie Fellowship (FP7‐PEOPLE‐2012‐IEF‐327990), and S.F. was supported by a University of Leeds Earth and Biosphere institute studentship. Plot inventory data were funded by the Royal Society, NERC, Sebright’s Education Foundation and Gilchrist Educational Trust. The authors thank Michael D. Swaine for his contribution with vegetation plot data and Natascha Luijken for her assistance with vessel measurements. Y.M. is supported by the Jackson Foundation.			
new_entry_		"U01 AG016976

NIHR Biomedical Research Centre, Royal Marsden NHS Foundation Trust/Institute of Cancer Research, BRC

Medical Research Council, MRC: MR/L023784/2

University College London, UCL

Department for International Development, DFID: MR/R015600/1

University College London Hospitals NHS Foundation Trust, UCLH

UCLH Biomedical Research Centre, NIHR BRC;UCL;UCLH BRC"	The NACC database is funded by NIA/NIH Grant U01 AG016976. NACC data are contributed by the NIA-funded ADCs: P30 AG019610 (PI Eric Reiman, MD), P30 AG013846 (PI Neil Kowall, MD), P30 AG062428-01 (PI James Leverenz, MD) P50 AG008702 (PI Scott Small, MD), P50 AG025688 (PI Allan Levey, MD, PhD), P50 AG047266 (PI Todd Golde, MD, PhD), P30 AG010133 (PI Andrew Saykin, PsyD), P50 AG005146 (PI Marilyn Albert, PhD), P30 AG062421-01 (PI Bradley Hyman, MD, PhD), P30 AG062422-01 (PI Ronald Petersen, MD, PhD), P50 AG005138 (PI Mary Sano, PhD), P30 AG008051 (PI Thomas Wisniewski, MD), P30 AG013854 (PI Robert Vassar, PhD), P30 AG008017 (PI Jeffrey Kaye, MD), P30 AG010161 (PI David Bennett, MD), P50 AG047366 (PI Victor Henderson, MD, MS), P30 AG010129 (PI Charles DeCarli, MD), P50 AG016573 (PI Frank LaFerla, PhD), P30 AG062429-01(PI James Brewer, MD, PhD), P50 AG023501 (PI Bruce Miller, MD), P30 AG035982 (PI Russell Swerdlow, MD), P30 AG028383 (PI Linda Van Eldik, PhD), P30 AG053760 (PI Henry Paulson, MD, PhD), P30 AG010124 (PI John Trojanowski, MD, PhD), P50 AG005133 (PI Oscar Lopez, MD), P50 AG005142 (PI Helena Chui, MD), P30 AG012300 (PI Roger Rosenberg, MD), P30 AG049638 (PI Suzanne Craft, PhD), P50 AG005136 (PI Thomas Grabowski, MD), P30 AG062715-01 (PI Sanjay Asthana, MD, FRCP), P50 AG005681 (PI John Morris, MD), P50 AG047270 (PI Stephen Strittmatter, MD, PhD).	This work was funded by the UK Medical Research Council (MRC) and the National Institute of Health Research (NIHR) University College London Hospitals (UCLH)/University College London (UCL) Biomedical Research Centre. DPUK provided infrastructure for this project through MRC grant ref’ MR/L023784/2. We acknowledge joint Centre funding from the UK Medical Research Council and Department for International Development through grant ref ’ MR/R015600/1 with affiliation: MRC Centre for Global Infectious Disease Analysis. The funding source of the study had no role in the performance of this study, analyses, interpretation of results, or manuscript preparation.		
new_entry_		"LIFE08 NAT/FIN/000596

23 403811/2012-0, 383744/2015-6, BEX5528/13-5, PELD-RAS 441659/2016-0

NA04NMF4720332, NA06FM1001, NA16FM1031, NA16FM2416, PD/BD/52597/2014

2018-T1/ AMB-10374

AP2008-00577

U.S. Department of Commerce, DOC: PTDC/BIA-BIC/111184/2009, SFRH/BD/80488/2011

U.S. Geological Survey, USGS

Portland State University, PSU

Grantham Foundation for the Protection of the Environment

Department of Environment and Primary Industries, DEPI

Harold L. Dorris Neuroscience Foundation

Comunidad de Madrid: HENARSA-CSIC 2003469-CSIC19637

MAVA Foundation

National Marine Fisheries Service, National Oceanic and Atmospheric Administration, NMFS, NOAA

Bat Conservation Trust, BCT

Agência Regional para o Desenvolvimento da Investigação, Tecnologia e Inovação, ARDITI: M1420-09-5369-FSE-000002

Natural Sciences and Engineering Research Council of Canada, NSERC

Natural Environment Research Council, NERC: NE/L002507/1

Australian Research Council, ARC: FT180100354

Commonwealth Scientific and Industrial Research Organisation, CSIRO

Fisheries Research and Development Corporation, FRDC

Agence Nationale de la Recherche, ANR: ANR-10-BTBR-04

Fundação para a Ciência e a Tecnologia, FCT: SFRH/BD/78813/2011, UID/MAR/04292/ 2013

Consejo Nacional de Ciencia y Tecnología, CONACYT: 242558

Ministry of Business, Innovation and Employment, MBIE

Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq: 160049/2013-0

Medical Engineering Centre King’s College London, MEC: CGL2007-65176

Koneen Säätiö

Dirección General de Investigación Científica y Técnica, DGICT: BOS2002-01543, CGL2005-04893/BOS, CGL2008-02567, PB97-1252

Universidad Nacional de Río Cuarto, UNRC

Fondation BNP Paribas

Foundation for Science and Technology, FST: DL57 / 2016, UIDB/ 04326/2020"	We are grateful to the following people and organisations for contributing datasets to this analysis: P. Edwards, G.R. Hodgson, H. Welsh, J.V. Vieira, authors of van Deurs et al. 2012, T. M. Grome, M. Kaspersen, H. Jensen, C. Stenberg, T. K. Sørensen, J. Støttrup, T. Warnar, H. Mosegaard, Axel Schwerk, Alberto Velando, Dolores River Restoration Partnership, J.S. Pinilla, A. Page, M. Dasey, D. Maguire, J. Barlow, J. Louzada, Jari Florestal, R.T. Buxton, C.R. Schacter, J. Seoane, M.G. Conners, K. Nickel, G. Marakovich, A. Wright, G. Soprone, CSIRO, A. Elosegi, L. García-Arberas, J. Díez, A. Rallo, Parks and Wildlife Finland, Parc Marin de la Côte Bleue. Author funding sources: T.A. was supported by the Grantham Foundation for the Protection of the Environment, Kenneth Miller Trust and Australian Research Council Future Fellowship (FT180100354); W.J.S. and P.A.M. were supported by Arcadia, MAVA, and The David and Claudia Harding Foundation; A.P.C. was supported by the Natural Environment Research Council via Cambridge Earth System Science NERC DTP (NE/L002507/1); D.A. was funded by Portugal national funds through the FCT – Foundation for Science and Technology, under the Transitional Standard – DL57 / 2016 and through the strategic project UIDB/ 04326/2020; M.A. acknowledges Koniambo Nickel SAS, and particularly Gregory Mar-akovich and Andy Wright; J.C.A. was funded through by Dirección General de Inves-tigación Científica, projects PB97-1252, BOS2002-01543, CGL2005-04893/BOS, CGL2008-02567 and Comunidad de Madrid, as well as by contract HENARSA-CSIC 2003469-CSIC19637; A.A. was funded by Spanish Government: MEC (CGL2007-65176); B.P.B. was funded through the U.S. Geological Survey and the New York City Department of Environmental Protection; R.B. was funded by Comunidad de Madrid (2018-T1/ AMB-10374); J.A.S. and D.A.B. were funded through the U.S. Geological Survey and NextEra Energy; R.S.C. was funded by the Portuguese Foundation for Science and Technology (FCT) grant SFRH/BD/78813/2011 and strategic project UID/MAR/04292/ 2013; A.D.B. was funded through the Belgian offshore wind monitoring program (WINMON-BE), financed by the Belgian offshore wind energy sector via RBINS—OD Nature; M.K.D. was funded by the Harold L. Castle Foundation; P.M.E. was funded by the Clackamas County Water Environment Services River Health Stewardship Program and the Portland State University Student Watershed Research Project; T.D.E., J.P.A.G. and A.P. were supported by funding from the New Zealand Department of Conservation (Te Papa Atawhai) and from the Centre for Marine Environmental & Economic Research, Victoria University of Wellington, New Zealand; F.M.F. was funded by CNPq-CAPES grants (PELD site 23 403811/2012-0, PELD-RAS 441659/2016-0, BEX5528/13-5 and 383744/2015-6) and BNP Paribas Foundation (Climate & Biodiversity Initiative, BIOCLIMATE project); B.P.H. was funded by NOAA-NMFS sea scallop research set-aside program awards NA16FM1031, NA06FM1001, NA16FM2416, and NA04NMF4720332; A.L.B. was funded by the Portuguese Foundation for Science and Technology (FCT) grant FCT PD/BD/52597/2014, Bat Conservation International student research fellowship and CNPq grant 160049/2013-0; L.C.M. acknowledges Secre-taría de Ciencia y Técnica (UNRC); R.A.M. acknowledges Alaska Fisheries Science Center, NOAA Fisheries, and U.S. Department of Commerce for salary support; C.F.J.M. was funded by the Portuguese Foundation for Science and Technology (FCT) grant SFRH/BD/80488/2011; R.R. was funded by the Portuguese Foundation for Science and Technology (FCT) grant PTDC/BIA-BIC/111184/2009, by Madeira’s Regional Agency for the Development of Research, Technology and Innovation (ARDITI) grant M1420-09-5369-FSE-000002 and by a Bat Conservation International student research fellowship; J.C. and S.S. were funded by the Alabama Department of Conservation and Natural Resources; A.T. was funded by the Spanish Ministry of Education with a Formacion de Profesorado Universitario (FPU) grant AP2008-00577 and Dirección General de Investigación Científica, project CGL2008-02567; C.W. was funded by Strategic Science Investment Funding of the Ministry of Business, Innovation and Employment, New Zealand; J.S.K. acknowledges Boreal Peatland LIFE (LIFE08 NAT/FIN/000596), Parks and Wildlife Finland and Kone Foundation; J.J.S.S. was funded by the Mexican National Council on Science and Technology (CONACYT 242558); N.N. was funded by The Carl Tryggers Foundation; I.L.J. was funded by a Discovery Grant from the Natural Sciences and Engineering Research Council of Canada; D.D. and D.S. were funded by the French National Research Agency via the “Investment for the Future” program IDEALG (ANR-10-BTBR-04) and by the ALGMARBIO project; R.C.P. was funded by CSIRO and whose research was also supported by funds from the Great Barrier Reef Marine Park Authority, the Fisheries Research and Development Corporation, the Australian Fisheries Management Authority, and Queensland Department of Primary Industries (QDPI). Any use of trade, firm, or product names is for descriptive purposes only and does not imply endorsement by the U.S. Government. The scientific results and conclusions, as well as any views or opinions expressed herein, are those of the author(s) and do not necessarily reflect those of NOAA or the Department of Commerce.			
